index,ans0,ans1,ans2,model,cat
2185,-0.06387833,-4.559381,-7.860774,deberta-v3-large-race,Race_x_SES
2186,-4.8288603,-6.845649,-4.0455494,deberta-v3-large-race,Race_x_SES
2187,-9.352578,-5.792622,-1.2396457,deberta-v3-large-race,Race_x_SES
2188,-3.7185051,-4.573055,-5.2146263,deberta-v3-large-race,Race_x_SES
2189,-8.400933,0.2174694,-5.8922634,deberta-v3-large-race,Race_x_SES
2190,-2.980242,-4.6897616,-6.2398896,deberta-v3-large-race,Race_x_SES
2191,0.47004938,-9.362065,-6.1717052,deberta-v3-large-race,Race_x_SES
2192,-4.2013183,-5.295939,-4.3925233,deberta-v3-large-race,Race_x_SES
2193,-3.8966022,0.08824853,-8.224735,deberta-v3-large-race,Race_x_SES
2194,-5.5737524,-4.207755,-3.4556005,deberta-v3-large-race,Race_x_SES
2195,-4.3216276,-9.400927,-0.2384627,deberta-v3-large-race,Race_x_SES
2196,-4.5545163,-5.18113,-5.3754873,deberta-v3-large-race,Race_x_SES
2197,-4.073833,0.09901545,-8.4584875,deberta-v3-large-race,Race_x_SES
2198,-5.814714,-4.243443,-4.2381787,deberta-v3-large-race,Race_x_SES
2199,-4.3288207,-9.170332,-0.36286882,deberta-v3-large-race,Race_x_SES
2200,-4.121172,-4.453177,-3.6771574,deberta-v3-large-race,Race_x_SES
2201,-8.731829,0.22703764,-4.947359,deberta-v3-large-race,Race_x_SES
2202,-4.392376,-3.8363016,-5.5342817,deberta-v3-large-race,Race_x_SES
2203,0.17253503,-9.139012,-5.7320046,deberta-v3-large-race,Race_x_SES
2204,-4.6630917,-4.377467,-5.283682,deberta-v3-large-race,Race_x_SES
2205,-4.845224,0.11623345,-8.960996,deberta-v3-large-race,Race_x_SES
2206,-6.5881968,-3.8183677,-3.8238387,deberta-v3-large-race,Race_x_SES
2207,-5.8260117,-9.236171,0.2843473,deberta-v3-large-race,Race_x_SES
2208,-4.9660673,-3.5946848,-4.182235,deberta-v3-large-race,Race_x_SES
2209,-0.25490943,-3.9236262,-7.898635,deberta-v3-large-race,Race_x_SES
2210,-5.382167,-5.5689087,-4.1858053,deberta-v3-large-race,Race_x_SES
2211,-9.420976,-4.2409925,-1.578106,deberta-v3-large-race,Race_x_SES
2212,-4.2222447,-5.0344505,-3.0408409,deberta-v3-large-race,Race_x_SES
2213,-8.472223,0.18853289,-3.9223824,deberta-v3-large-race,Race_x_SES
2214,-4.2680974,-4.3282857,-5.238075,deberta-v3-large-race,Race_x_SES
2215,0.03858193,-9.315366,-4.165306,deberta-v3-large-race,Race_x_SES
2216,-3.8087096,-3.1852007,-4.579077,deberta-v3-large-race,Race_x_SES
2217,-8.139034,-4.0585995,-0.12340981,deberta-v3-large-race,Race_x_SES
2218,-4.0174203,-5.1898093,-4.46507,deberta-v3-large-race,Race_x_SES
2219,-0.7578025,-4.258206,-9.435082,deberta-v3-large-race,Race_x_SES
2220,-4.4809604,-3.302202,-4.41251,deberta-v3-large-race,Race_x_SES
2221,-8.118855,-4.0223947,-0.003335701,deberta-v3-large-race,Race_x_SES
2222,-4.6551695,-5.27588,-5.360855,deberta-v3-large-race,Race_x_SES
2223,-1.183447,-4.133221,-9.266786,deberta-v3-large-race,Race_x_SES
2224,-4.5618143,-4.7065473,-4.217759,deberta-v3-large-race,Race_x_SES
2225,-8.554681,0.12045837,-4.86668,deberta-v3-large-race,Race_x_SES
2226,-3.535653,-4.535017,-5.429264,deberta-v3-large-race,Race_x_SES
2227,0.23935103,-9.332526,-5.4017816,deberta-v3-large-race,Race_x_SES
2228,-3.6026492,-4.224649,-3.9115992,deberta-v3-large-race,Race_x_SES
2229,-4.898141,-8.778573,-0.12945071,deberta-v3-large-race,Race_x_SES
2230,-5.854686,-3.7854788,-4.5915565,deberta-v3-large-race,Race_x_SES
2231,-5.3842635,0.28176343,-9.360185,deberta-v3-large-race,Race_x_SES
2232,-3.5367684,-4.5049915,-4.6538305,deberta-v3-large-race,Race_x_SES
2233,-4.77836,-0.16763581,-8.368417,deberta-v3-large-race,Race_x_SES
2234,-5.4355497,-5.736238,-3.5258696,deberta-v3-large-race,Race_x_SES
2235,-5.4212346,-9.404849,-0.5526914,deberta-v3-large-race,Race_x_SES
2236,-3.4509475,-4.718392,-3.1064842,deberta-v3-large-race,Race_x_SES
2237,-8.499425,0.06507352,-4.8719068,deberta-v3-large-race,Race_x_SES
2238,-4.7139435,-4.8495665,-5.5441403,deberta-v3-large-race,Race_x_SES
2239,-1.3006809,-9.307535,-5.0053406,deberta-v3-large-race,Race_x_SES
2240,-4.321575,-3.1219428,-4.2253027,deberta-v3-large-race,Race_x_SES
2241,-0.14160204,-4.718206,-8.431632,deberta-v3-large-race,Race_x_SES
2242,-5.0867186,-5.0275126,-3.4554317,deberta-v3-large-race,Race_x_SES
2243,-9.466243,-5.031094,-0.1335526,deberta-v3-large-race,Race_x_SES
2244,-4.115692,-5.053643,-3.7995484,deberta-v3-large-race,Race_x_SES
2245,-4.841236,0.010161126,-8.386697,deberta-v3-large-race,Race_x_SES
2246,-5.489113,-4.563424,-4.906909,deberta-v3-large-race,Race_x_SES
2247,-5.3389163,-9.385346,-1.5475498,deberta-v3-large-race,Race_x_SES
2248,-4.189298,-4.2516394,-2.4805748,deberta-v3-large-race,Race_x_SES
2249,-8.643283,-0.1803955,-3.9865649,deberta-v3-large-race,Race_x_SES
2250,-3.8677986,-5.5463753,-4.719853,deberta-v3-large-race,Race_x_SES
2251,-0.14838503,-9.447007,-4.0949435,deberta-v3-large-race,Race_x_SES
2252,-3.157181,-4.4297776,-3.7035725,deberta-v3-large-race,Race_x_SES
2253,-4.9932537,-0.16974208,-8.5844145,deberta-v3-large-race,Race_x_SES
2254,-5.089509,-4.131278,-4.4502764,deberta-v3-large-race,Race_x_SES
2255,-5.5398936,-9.500994,-0.42444542,deberta-v3-large-race,Race_x_SES
2256,-3.7648163,-4.3821077,-3.6041605,deberta-v3-large-race,Race_x_SES
2257,-8.115131,-0.30251393,-4.329978,deberta-v3-large-race,Race_x_SES
2258,-4.334984,-6.0861034,-5.4056444,deberta-v3-large-race,Race_x_SES
2259,-1.2445061,-9.426475,-5.171134,deberta-v3-large-race,Race_x_SES
2260,-3.8488176,-4.721117,-4.202216,deberta-v3-large-race,Race_x_SES
2261,-5.118347,-0.111570224,-8.22753,deberta-v3-large-race,Race_x_SES
2262,-6.038998,-6.1192675,-3.4279287,deberta-v3-large-race,Race_x_SES
2263,-4.594596,-9.3570595,-0.6977067,deberta-v3-large-race,Race_x_SES
2264,-3.7080276,-3.229634,-4.0364637,deberta-v3-large-race,Race_x_SES
2265,-7.975799,-4.790878,-0.28289366,deberta-v3-large-race,Race_x_SES
2266,-3.8308551,-5.222424,-5.344597,deberta-v3-large-race,Race_x_SES
2267,-0.6972776,-5.1813893,-9.445107,deberta-v3-large-race,Race_x_SES
2268,-3.1158235,-4.002759,-3.6873214,deberta-v3-large-race,Race_x_SES
2269,-4.9123144,0.002940121,-8.179187,deberta-v3-large-race,Race_x_SES
2270,-5.160135,-5.0217395,-5.073288,deberta-v3-large-race,Race_x_SES
2271,-5.3561068,-9.440295,-1.7551864,deberta-v3-large-race,Race_x_SES
2272,-3.5529323,-4.890626,-3.8859465,deberta-v3-large-race,Race_x_SES
2273,-4.4060764,-0.27645373,-8.412919,deberta-v3-large-race,Race_x_SES
2274,-5.535904,-4.391337,-5.009397,deberta-v3-large-race,Race_x_SES
2275,-5.203408,-9.238304,-0.9107291,deberta-v3-large-race,Race_x_SES
2276,-3.3298569,-3.9951694,-3.4545658,deberta-v3-large-race,Race_x_SES
2277,-4.532996,-0.40672246,-8.612319,deberta-v3-large-race,Race_x_SES
2278,-5.3748217,-4.1745124,-4.8652954,deberta-v3-large-race,Race_x_SES
2279,-5.314805,-9.374544,-0.40839395,deberta-v3-large-race,Race_x_SES
2280,-4.9642563,-5.1779623,-4.2006207,deberta-v3-large-race,Race_x_SES
2281,-4.8881683,-0.020773238,-8.101128,deberta-v3-large-race,Race_x_SES
2282,-6.1985087,-4.903398,-4.5217247,deberta-v3-large-race,Race_x_SES
2283,-5.8998737,-9.300763,-1.2180762,deberta-v3-large-race,Race_x_SES
2284,-4.556066,-4.737379,-5.359141,deberta-v3-large-race,Race_x_SES
2285,-8.042223,0.014120886,-5.7943416,deberta-v3-large-race,Race_x_SES
2286,-3.8315005,-5.0323234,-6.481234,deberta-v3-large-race,Race_x_SES
2287,-0.17090799,-9.268633,-6.2420917,deberta-v3-large-race,Race_x_SES
2288,-3.8953824,-3.7541296,-4.400601,deberta-v3-large-race,Race_x_SES
2289,-8.057626,-4.660473,-0.1043014,deberta-v3-large-race,Race_x_SES
2290,-4.181291,-5.7156954,-4.238565,deberta-v3-large-race,Race_x_SES
2291,-1.045517,-5.3737926,-9.371527,deberta-v3-large-race,Race_x_SES
2292,-4.3413324,-4.623244,-3.5494275,deberta-v3-large-race,Race_x_SES
2293,-8.436985,0.15422784,-4.6702423,deberta-v3-large-race,Race_x_SES
2294,-4.2292595,-4.861264,-5.536553,deberta-v3-large-race,Race_x_SES
2295,-0.32932964,-9.200198,-5.0190043,deberta-v3-large-race,Race_x_SES
2296,-4.131367,-5.3006635,-5.131394,deberta-v3-large-race,Race_x_SES
2297,-8.433116,-5.8117447,-0.03123694,deberta-v3-large-race,Race_x_SES
2298,-4.7540927,-6.4211044,-4.1169643,deberta-v3-large-race,Race_x_SES
2299,0.15330786,-6.193881,-9.294234,deberta-v3-large-race,Race_x_SES
2300,-3.7089062,-4.0080786,-4.209421,deberta-v3-large-race,Race_x_SES
2301,-5.1639433,-8.724722,-0.18196915,deberta-v3-large-race,Race_x_SES
2302,-5.8730474,-3.6233485,-4.2949376,deberta-v3-large-race,Race_x_SES
2303,-4.634675,0.5723886,-9.388892,deberta-v3-large-race,Race_x_SES
2304,-3.295737,-3.6651404,-4.3195586,deberta-v3-large-race,Race_x_SES
2305,-4.2580113,-8.0185175,-0.1531668,deberta-v3-large-race,Race_x_SES
2306,-5.0769167,-4.502675,-5.3555036,deberta-v3-large-race,Race_x_SES
2307,-4.3647137,-1.8469731,-9.308303,deberta-v3-large-race,Race_x_SES
2308,-3.8052022,-4.0362425,-3.1215413,deberta-v3-large-race,Race_x_SES
2309,-5.136234,0.12911268,-8.517612,deberta-v3-large-race,Race_x_SES
2310,-5.2725477,-4.4004946,-3.7746181,deberta-v3-large-race,Race_x_SES
2311,-5.653761,-9.196464,-0.1750033,deberta-v3-large-race,Race_x_SES
2312,-3.6997254,-3.588333,-2.9660351,deberta-v3-large-race,Race_x_SES
2313,-0.18411733,-4.957311,-8.266985,deberta-v3-large-race,Race_x_SES
2314,-4.4242363,-5.6881733,-4.006815,deberta-v3-large-race,Race_x_SES
2315,-9.251615,-5.551693,-1.3255826,deberta-v3-large-race,Race_x_SES
2316,-4.1663036,-3.742057,-3.5213022,deberta-v3-large-race,Race_x_SES
2317,-0.11908758,-8.076319,-5.2380447,deberta-v3-large-race,Race_x_SES
2318,-4.912549,-4.8394036,-5.813151,deberta-v3-large-race,Race_x_SES
2319,-9.238655,-0.50438356,-4.582271,deberta-v3-large-race,Race_x_SES
2320,-3.5364568,-3.6495125,-3.7428508,deberta-v3-large-race,Race_x_SES
2321,-4.9095106,0.062166065,-7.8469324,deberta-v3-large-race,Race_x_SES
2322,-5.6276755,-4.1074095,-4.0817294,deberta-v3-large-race,Race_x_SES
2323,-5.246008,-9.345879,-0.1283211,deberta-v3-large-race,Race_x_SES
2324,-4.061691,-3.660355,-3.3363283,deberta-v3-large-race,Race_x_SES
2325,-8.26467,-4.9114466,0.008938281,deberta-v3-large-race,Race_x_SES
2326,-3.9915888,-5.6285143,-4.341488,deberta-v3-large-race,Race_x_SES
2327,0.1980649,-5.4647365,-9.366928,deberta-v3-large-race,Race_x_SES
2328,-3.651176,-3.11744,-4.7253737,deberta-v3-large-race,Race_x_SES
2329,-8.114383,-4.650982,-0.4389682,deberta-v3-large-race,Race_x_SES
2330,-4.668609,-5.1319137,-5.7377667,deberta-v3-large-race,Race_x_SES
2331,-0.870895,-5.0853767,-9.305477,deberta-v3-large-race,Race_x_SES
2332,-4.8238325,-3.7532992,-4.39283,deberta-v3-large-race,Race_x_SES
2333,0.004829893,-8.759644,-5.7611456,deberta-v3-large-race,Race_x_SES
2334,-4.6937046,-4.252921,-5.4312296,deberta-v3-large-race,Race_x_SES
2335,-9.152751,-0.03289915,-5.9175463,deberta-v3-large-race,Race_x_SES
2336,-3.3954823,-3.1427424,-4.863203,deberta-v3-large-race,Race_x_SES
2337,-4.4999075,-8.350915,-0.38441637,deberta-v3-large-race,Race_x_SES
2338,-5.2242527,-4.2457204,-4.816092,deberta-v3-large-race,Race_x_SES
2339,-5.2323704,-0.52448034,-9.217158,deberta-v3-large-race,Race_x_SES
2340,-4.007345,-3.9120476,-2.9987166,deberta-v3-large-race,Race_x_SES
2341,-8.077836,-0.070678264,-4.0926456,deberta-v3-large-race,Race_x_SES
2342,-5.074687,-5.023639,-5.0637407,deberta-v3-large-race,Race_x_SES
2343,-1.7168626,-9.422124,-4.3594904,deberta-v3-large-race,Race_x_SES
2344,-3.512587,-4.4082055,-4.304023,deberta-v3-large-race,Race_x_SES
2345,-4.604447,-0.005484948,-7.9900866,deberta-v3-large-race,Race_x_SES
2346,-5.320383,-4.86619,-4.306946,deberta-v3-large-race,Race_x_SES
2347,-5.0326943,-9.277554,-0.33005232,deberta-v3-large-race,Race_x_SES
2348,-2.8780549,-4.555382,-3.4744806,deberta-v3-large-race,Race_x_SES
2349,-4.0866,-8.201158,-0.12162724,deberta-v3-large-race,Race_x_SES
2350,-4.893565,-3.9252903,-4.861718,deberta-v3-large-race,Race_x_SES
2351,-4.3250985,-0.8098601,-9.423808,deberta-v3-large-race,Race_x_SES
2352,-4.2582703,-4.225578,-5.3531237,deberta-v3-large-race,Race_x_SES
2353,-5.276717,-7.6020966,-0.19404694,deberta-v3-large-race,Race_x_SES
2354,-6.290895,-4.1901684,-4.9005275,deberta-v3-large-race,Race_x_SES
2355,-4.763563,-1.4047742,-9.3699045,deberta-v3-large-race,Race_x_SES
2356,-4.3823404,-5.122331,-4.804737,deberta-v3-large-race,Race_x_SES
2357,-8.295784,0.10657705,-5.8357644,deberta-v3-large-race,Race_x_SES
2358,-3.03668,-4.4211802,-5.8463078,deberta-v3-large-race,Race_x_SES
2359,0.24934748,-9.225755,-5.8161583,deberta-v3-large-race,Race_x_SES
2360,-3.7661564,-3.8276122,-5.011541,deberta-v3-large-race,Race_x_SES
2361,-5.1560836,-7.716362,-0.044320963,deberta-v3-large-race,Race_x_SES
2362,-6.117305,-3.975888,-3.9741428,deberta-v3-large-race,Race_x_SES
2363,-5.3108273,-0.5793705,-9.319469,deberta-v3-large-race,Race_x_SES
2364,-4.8250313,-4.736946,-4.366815,deberta-v3-large-race,Race_x_SES
2365,-8.423979,-5.792104,0.13479179,deberta-v3-large-race,Race_x_SES
2366,-3.938368,-6.0621324,-4.900147,deberta-v3-large-race,Race_x_SES
2367,-0.17067342,-6.044968,-9.179206,deberta-v3-large-race,Race_x_SES
2368,-3.4523687,-4.618116,-4.823259,deberta-v3-large-race,Race_x_SES
2369,-4.9714193,0.1855485,-8.863141,deberta-v3-large-race,Race_x_SES
2370,-5.0873413,-3.9047463,-3.891224,deberta-v3-large-race,Race_x_SES
2371,-4.8409505,-9.229264,-0.17435175,deberta-v3-large-race,Race_x_SES
2372,-4.0205016,-3.8750818,-5.07517,deberta-v3-large-race,Race_x_SES
2373,-5.140003,0.25345087,-8.906206,deberta-v3-large-race,Race_x_SES
2374,-5.483246,-4.8102074,-3.4344044,deberta-v3-large-race,Race_x_SES
2375,-5.354371,-9.298388,0.46416017,deberta-v3-large-race,Race_x_SES
2376,-4.227114,-3.6711285,-3.3757315,deberta-v3-large-race,Race_x_SES
2377,-0.34341255,-8.032415,-4.942123,deberta-v3-large-race,Race_x_SES
2378,-6.007478,-4.4095097,-5.296738,deberta-v3-large-race,Race_x_SES
2379,-9.384683,-1.1635793,-5.489237,deberta-v3-large-race,Race_x_SES
2380,-3.1179476,-4.161165,-3.5887678,deberta-v3-large-race,Race_x_SES
2381,-4.9293866,0.00243499,-8.170375,deberta-v3-large-race,Race_x_SES
2382,-5.6810346,-5.570759,-2.7273667,deberta-v3-large-race,Race_x_SES
2383,-5.105032,-9.19707,-0.015490772,deberta-v3-large-race,Race_x_SES
2384,-3.64509,-3.378156,-4.259541,deberta-v3-large-race,Race_x_SES
2385,-0.16759878,-7.926319,-5.6993237,deberta-v3-large-race,Race_x_SES
2386,-5.227304,-3.9281158,-5.3242283,deberta-v3-large-race,Race_x_SES
2387,-9.386884,-0.557373,-6.0162783,deberta-v3-large-race,Race_x_SES
2388,-3.222608,-3.5859208,-4.105801,deberta-v3-large-race,Race_x_SES
2389,-4.2353125,-8.173921,-0.038115624,deberta-v3-large-race,Race_x_SES
2390,-5.094764,-5.16549,-4.870343,deberta-v3-large-race,Race_x_SES
2391,-4.3357234,-1.7714975,-9.397489,deberta-v3-large-race,Race_x_SES
2392,-4.3971314,-3.3223894,-3.157611,deberta-v3-large-race,Race_x_SES
2393,-0.014259452,-8.5453,-4.60097,deberta-v3-large-race,Race_x_SES
2394,-4.236384,-4.9651814,-5.1992607,deberta-v3-large-race,Race_x_SES
2395,-9.328376,-1.2009647,-4.9692454,deberta-v3-large-race,Race_x_SES
2396,-4.255629,-3.3138494,-3.5975456,deberta-v3-large-race,Race_x_SES
2397,-5.832665,-8.665029,-0.104683116,deberta-v3-large-race,Race_x_SES
2398,-5.352722,-5.0560846,-4.089974,deberta-v3-large-race,Race_x_SES
2399,-5.886758,-0.7517486,-9.415573,deberta-v3-large-race,Race_x_SES
2400,-3.7132626,-4.952709,-4.6576467,deberta-v3-large-race,Race_x_SES
2401,-7.815756,-5.7111044,-0.28258142,deberta-v3-large-race,Race_x_SES
2402,-4.005701,-6.4310904,-5.232825,deberta-v3-large-race,Race_x_SES
2403,-2.1406913,-6.3478575,-9.332082,deberta-v3-large-race,Race_x_SES
2404,-4.4118037,-3.5193534,-4.3598833,deberta-v3-large-race,Race_x_SES
2405,-0.2118741,-4.3393536,-8.647874,deberta-v3-large-race,Race_x_SES
2406,-4.4972744,-5.3735795,-3.714524,deberta-v3-large-race,Race_x_SES
2407,-9.3503895,-5.1270075,0.45756334,deberta-v3-large-race,Race_x_SES
2408,-4.1165133,-3.9365647,-4.63383,deberta-v3-large-race,Race_x_SES
2409,-0.45897517,-7.880051,-5.6643724,deberta-v3-large-race,Race_x_SES
2410,-4.4270306,-3.9773934,-5.8759265,deberta-v3-large-race,Race_x_SES
2411,-9.380139,-0.9845447,-6.1961694,deberta-v3-large-race,Race_x_SES
2412,-4.1157217,-4.798683,-4.0901966,deberta-v3-large-race,Race_x_SES
2413,-8.241827,-5.8781934,-0.008264562,deberta-v3-large-race,Race_x_SES
2414,-4.486291,-6.127074,-4.9217377,deberta-v3-large-race,Race_x_SES
2415,-0.97593206,-6.1974363,-9.198834,deberta-v3-large-race,Race_x_SES
2416,-4.763772,-4.0386453,-3.3564408,deberta-v3-large-race,Race_x_SES
2417,0.09226907,-8.320157,-4.350243,deberta-v3-large-race,Race_x_SES
2418,-3.3070924,-4.56464,-5.351579,deberta-v3-large-race,Race_x_SES
2419,-9.220534,-0.20620275,-5.086259,deberta-v3-large-race,Race_x_SES
2420,-3.9902685,-4.0343895,-3.756007,deberta-v3-large-race,Race_x_SES
2421,-0.14134073,-4.9095645,-8.717876,deberta-v3-large-race,Race_x_SES
2422,-4.2444086,-5.42585,-3.767195,deberta-v3-large-race,Race_x_SES
2423,-9.339146,-5.5652385,0.31244496,deberta-v3-large-race,Race_x_SES
2424,-5.0849366,-4.3251524,-3.9315255,deberta-v3-large-race,Race_x_SES
2425,-5.7644677,-0.04429689,-8.104329,deberta-v3-large-race,Race_x_SES
2426,-6.432659,-4.3091474,-4.13031,deberta-v3-large-race,Race_x_SES
2427,-6.5287666,-9.321595,-1.380028,deberta-v3-large-race,Race_x_SES
2428,-4.6088634,-3.7613351,-4.262876,deberta-v3-large-race,Race_x_SES
2429,-8.287777,-4.1412716,-0.1862047,deberta-v3-large-race,Race_x_SES
2430,-3.4778192,-5.472907,-5.0156374,deberta-v3-large-race,Race_x_SES
2431,-0.025303343,-4.1924534,-9.30118,deberta-v3-large-race,Race_x_SES
2432,-3.7421484,-3.8676639,-3.9759543,deberta-v3-large-race,Race_x_SES
2433,-4.6977544,-0.33601478,-8.2143955,deberta-v3-large-race,Race_x_SES
2434,-5.7056494,-4.2830606,-3.6803348,deberta-v3-large-race,Race_x_SES
2435,-5.4040346,-9.409731,-0.565275,deberta-v3-large-race,Race_x_SES
2436,-3.9338748,-4.1682024,-3.7610638,deberta-v3-large-race,Race_x_SES
2437,-8.414412,0.033526637,-4.7346344,deberta-v3-large-race,Race_x_SES
2438,-3.7580016,-4.4133577,-6.309964,deberta-v3-large-race,Race_x_SES
2439,-0.895894,-9.241867,-5.476775,deberta-v3-large-race,Race_x_SES
2440,-5.066592,-3.6589892,-4.288222,deberta-v3-large-race,Race_x_SES
2441,-0.10121118,-8.392062,-4.7553144,deberta-v3-large-race,Race_x_SES
2442,-3.7486727,-4.533705,-6.3345547,deberta-v3-large-race,Race_x_SES
2443,-9.190747,-0.29717258,-5.547074,deberta-v3-large-race,Race_x_SES
2444,-4.1369066,-3.526469,-4.3135033,deberta-v3-large-race,Race_x_SES
2445,-0.18224925,-8.697312,-5.0073347,deberta-v3-large-race,Race_x_SES
2446,-3.7228055,-3.6326754,-6.02329,deberta-v3-large-race,Race_x_SES
2447,-9.291021,0.085622445,-5.7316246,deberta-v3-large-race,Race_x_SES
2448,-4.323848,-3.7112198,-3.5799177,deberta-v3-large-race,Race_x_SES
2449,-0.18689206,-8.243462,-4.372202,deberta-v3-large-race,Race_x_SES
2450,-4.8666816,-4.5689354,-5.319619,deberta-v3-large-race,Race_x_SES
2451,-9.21477,-1.7709901,-5.358649,deberta-v3-large-race,Race_x_SES
2452,-4.0586796,-5.618941,-4.417716,deberta-v3-large-race,Race_x_SES
2453,-4.595625,-0.19320093,-8.22433,deberta-v3-large-race,Race_x_SES
2454,-5.9546127,-5.244843,-4.7643766,deberta-v3-large-race,Race_x_SES
2455,-5.082232,-8.454875,-0.9763457,deberta-v3-large-race,Race_x_SES
2456,-4.3248816,-4.6028485,-4.1520333,deberta-v3-large-race,Race_x_SES
2457,-0.2203472,-5.6370006,-8.160882,deberta-v3-large-race,Race_x_SES
2458,-4.763911,-5.745056,-4.60647,deberta-v3-large-race,Race_x_SES
2459,-9.274055,-6.055466,-1.4266156,deberta-v3-large-race,Race_x_SES
2460,-4.0391355,-3.5425556,-3.9135535,deberta-v3-large-race,Race_x_SES
2461,-0.056011453,-4.8572702,-8.270132,deberta-v3-large-race,Race_x_SES
2462,-5.06357,-5.9239025,-4.523633,deberta-v3-large-race,Race_x_SES
2463,-9.328887,-5.4326158,-0.7981241,deberta-v3-large-race,Race_x_SES
2464,-4.872105,-3.4838598,-5.065073,deberta-v3-large-race,Race_x_SES
2465,-8.068839,-4.58853,0.060058884,deberta-v3-large-race,Race_x_SES
2466,-4.427457,-5.3803096,-5.25434,deberta-v3-large-race,Race_x_SES
2467,-1.1881354,-4.743473,-9.068915,deberta-v3-large-race,Race_x_SES
2468,-3.1867468,-4.1032486,-4.2289925,deberta-v3-large-race,Race_x_SES
2469,-4.076415,-8.567655,-0.09118512,deberta-v3-large-race,Race_x_SES
2470,-5.044925,-4.064193,-5.144875,deberta-v3-large-race,Race_x_SES
2471,-4.243434,-0.112921685,-9.382104,deberta-v3-large-race,Race_x_SES
2472,-4.7340093,-4.655897,-5.153035,deberta-v3-large-race,Race_x_SES
2473,-0.13208787,-8.16774,-5.679417,deberta-v3-large-race,Race_x_SES
2474,-4.514649,-3.9683776,-6.305208,deberta-v3-large-race,Race_x_SES
2475,-9.251512,-1.2195425,-6.4788966,deberta-v3-large-race,Race_x_SES
2476,-3.712344,-4.196154,-4.60993,deberta-v3-large-race,Race_x_SES
2477,-4.622692,-8.515031,-0.02809758,deberta-v3-large-race,Race_x_SES
2478,-5.531769,-4.3382587,-4.4025183,deberta-v3-large-race,Race_x_SES
2479,-5.210068,-0.021166602,-9.337732,deberta-v3-large-race,Race_x_SES
2480,-4.269958,-4.357072,-4.4746222,deberta-v3-large-race,Race_x_SES
2481,-8.439474,-0.25285545,-4.879604,deberta-v3-large-race,Race_x_SES
2482,-4.082075,-3.6019948,-5.7820454,deberta-v3-large-race,Race_x_SES
2483,-0.51219845,-9.395434,-5.8181186,deberta-v3-large-race,Race_x_SES
2484,-4.3543453,-3.1846972,-5.139426,deberta-v3-large-race,Race_x_SES
2485,-8.333089,-4.1331387,0.0820874,deberta-v3-large-race,Race_x_SES
2486,-3.5798182,-4.839324,-4.3606443,deberta-v3-large-race,Race_x_SES
2487,-0.80406433,-4.237157,-9.302226,deberta-v3-large-race,Race_x_SES
2488,-4.231269,-4.620655,-4.1296062,deberta-v3-large-race,Race_x_SES
2489,-8.629802,0.1772921,-4.812826,deberta-v3-large-race,Race_x_SES
2490,-4.06915,-4.032803,-6.248538,deberta-v3-large-race,Race_x_SES
2491,0.34271625,-9.297029,-5.418647,deberta-v3-large-race,Race_x_SES
2492,-3.7769105,-3.550803,-4.7663255,deberta-v3-large-race,Race_x_SES
2493,-8.657819,-4.526375,0.04378975,deberta-v3-large-race,Race_x_SES
2494,-2.7172735,-5.458187,-4.174229,deberta-v3-large-race,Race_x_SES
2495,0.15687995,-5.1081133,-9.382823,deberta-v3-large-race,Race_x_SES
